user_id,timestamp,source_ip,login_status,failed_attempts,location
USER_0026,2025-12-30 18:18:21.494302,241.114.160.133,success,1,Office
USER_0049,2025-12-15 18:18:21.494302,194.189.66.35,failed,0,Office
USER_0004,2026-01-26 18:18:21.494302,135.181.38.2,success,3,VPN
USER_0048,2025-12-25 18:18:21.494302,92.133.231.20,success,4,VPN
USER_0052,2025-12-13 18:18:21.494302,254.23.145.192,failed,1,Remote
USER_0029,2026-01-26 18:18:21.494302,203.84.247.176,success,2,Office
USER_0100,2025-12-01 18:18:21.494302,70.156.255.151,success,0,Office
USER_0036,2025-11-28 18:18:21.494302,169.45.245.191,success,5,Remote
USER_0078,2026-02-09 18:18:21.494302,112.213.143.189,success,3,Office
USER_0014,2026-01-02 18:18:21.494302,182.159.212.246,failed,0,Office
USER_0040,2025-12-31 18:18:21.494302,76.240.61.192,failed,4,Remote
USER_0049,2025-12-31 18:18:21.494302,184.30.119.234,success,5,VPN
USER_0053,2025-12-03 18:18:21.494302,175.10.168.36,success,4,Office
USER_0099,2026-01-08 18:18:21.494302,213.35.126.214,success,0,Remote
USER_0073,2026-02-12 18:18:21.494302,247.99.186.251,failed,0,Remote
USER_0009,2025-12-14 18:18:21.494302,7.141.144.239,failed,0,Remote
USER_0099,2026-02-01 18:18:21.494302,242.237.11.193,success,4,Remote
USER_0040,2025-11-29 18:18:21.494302,141.108.50.181,failed,0,Office
USER_0039,2026-01-24 18:18:21.494302,198.131.64.10,success,3,Remote
USER_0013,2025-12-24 18:18:21.494302,86.229.248.224,success,5,Office
USER_0009,2025-12-04 18:18:21.494302,52.244.235.70,success,1,Office
USER_0020,2026-01-18 18:18:21.494302,59.20.122.40,failed,3,Remote
USER_0013,2025-12-19 18:18:21.494302,29.21.99.235,success,0,VPN
USER_0018,2026-01-10 18:18:21.494302,41.143.125.23,failed,5,Remote
USER_0096,2026-01-23 18:18:21.494302,53.96.182.134,failed,2,VPN
USER_0037,2026-01-20 18:18:21.494302,81.172.19.8,failed,0,Office
USER_0046,2026-01-03 18:18:21.494302,38.108.224.182,failed,0,Remote
USER_0100,2026-01-24 18:18:21.494302,64.239.243.98,failed,4,Remote
USER_0092,2026-01-11 18:18:21.494302,104.5.163.59,failed,2,Office
USER_0046,2026-01-15 18:18:21.494302,95.36.3.95,success,1,Remote
USER_0005,2026-01-29 18:18:21.494302,144.195.179.30,failed,4,Office
USER_0032,2025-12-03 18:18:21.494302,160.2.153.132,success,1,Remote
USER_0088,2026-01-19 18:18:21.494302,96.2.208.185,failed,5,Office
USER_0098,2026-01-01 18:18:21.494302,204.69.155.162,success,5,Office
USER_0031,2025-12-31 18:18:21.494302,98.237.9.206,success,4,Office
USER_0077,2025-12-10 18:18:21.494302,140.101.197.195,failed,0,Remote
USER_0082,2026-01-19 18:18:21.494302,199.251.145.131,success,0,Remote
USER_0100,2026-01-20 18:18:21.494302,194.32.83.142,success,1,VPN
USER_0070,2026-01-18 18:18:21.494302,212.66.145.55,failed,0,Office
USER_0039,2025-11-29 18:18:21.494302,203.39.14.7,failed,4,VPN
USER_0073,2026-01-11 18:18:21.494302,213.193.41.102,failed,5,Office
USER_0030,2025-12-31 18:18:21.494302,98.2.4.7,success,1,Office
USER_0050,2026-01-09 18:18:21.494302,107.155.81.130,failed,5,Office
USER_0003,2025-12-09 18:18:21.494302,197.29.110.153,failed,5,Office
USER_0086,2025-11-22 18:18:21.494302,171.243.228.26,failed,0,Remote
USER_0031,2026-02-09 18:18:21.494302,43.251.134.231,success,2,Office
USER_0003,2025-11-25 18:18:21.494302,188.65.196.79,failed,3,Remote
USER_0072,2026-01-22 18:18:21.494302,240.208.199.169,failed,2,VPN
USER_0011,2026-01-29 18:18:21.494302,240.86.102.105,failed,2,Office
USER_0022,2025-12-03 18:18:21.494302,153.192.111.99,success,3,Remote
USER_0009,2025-12-28 18:18:21.494302,136.66.102.49,success,0,Office
USER_0046,2026-02-07 18:18:21.494302,94.216.194.87,failed,4,VPN
USER_0100,2025-12-15 18:18:21.494302,89.253.34.141,failed,1,Office
USER_0089,2026-01-19 18:18:21.494302,186.42.239.132,success,3,Remote
USER_0052,2025-12-09 18:18:21.494302,47.102.233.200,failed,1,VPN
USER_0043,2025-12-06 18:18:21.494302,34.137.54.192,failed,2,Remote
USER_0061,2025-12-17 18:18:21.494302,131.37.199.15,failed,5,Office
USER_0035,2026-01-26 18:18:21.494302,13.145.255.130,success,0,Remote
USER_0020,2025-11-28 18:18:21.494302,112.65.80.48,success,2,VPN
USER_0086,2026-01-12 18:18:21.494302,250.73.173.147,failed,5,Office
USER_0066,2025-11-23 18:18:21.494302,55.84.165.62,success,5,Remote
USER_0025,2026-02-05 18:18:21.494302,138.69.17.69,failed,2,Remote
USER_0016,2026-02-03 18:18:21.494302,195.65.94.150,success,2,Office
USER_0043,2025-11-29 18:18:21.494302,155.79.96.91,failed,5,VPN
USER_0099,2026-02-09 18:18:21.494302,111.115.73.171,failed,2,Office
USER_0051,2026-01-11 18:18:21.494302,199.240.148.106,success,2,Office
USER_0066,2026-02-12 18:18:21.494302,193.33.98.27,success,4,Remote
USER_0005,2026-02-15 18:18:21.494302,221.150.6.42,failed,5,Office
USER_0055,2026-01-26 18:18:21.494302,152.212.144.127,success,3,VPN
USER_0037,2026-02-11 18:18:21.494302,220.162.105.224,failed,2,VPN
USER_0019,2025-12-06 18:18:21.494302,242.153.18.233,failed,5,Remote
USER_0003,2026-01-27 18:18:21.494302,19.2.223.92,failed,1,VPN
USER_0007,2025-12-03 18:18:21.494302,173.89.252.186,failed,2,VPN
USER_0018,2026-01-25 18:18:21.494302,155.58.239.138,success,1,Remote
USER_0068,2025-11-25 18:18:21.494302,43.220.32.17,failed,5,Office
USER_0032,2025-12-15 18:18:21.494302,214.251.165.182,failed,2,Office
USER_0068,2025-12-05 18:18:21.494302,22.165.44.87,failed,0,Remote
USER_0034,2025-12-02 18:18:21.494302,199.178.73.107,success,2,VPN
USER_0060,2025-12-06 18:18:21.494302,175.71.140.85,failed,2,VPN
USER_0027,2026-02-13 18:18:21.494302,82.216.67.132,success,3,VPN
USER_0014,2026-01-10 18:18:21.494302,235.199.220.102,failed,5,Office
USER_0088,2026-01-14 18:18:21.494302,204.141.139.28,failed,4,VPN
USER_0064,2026-01-27 18:18:21.494302,68.0.128.247,failed,2,VPN
USER_0082,2025-12-29 18:18:21.494302,43.142.194.7,success,5,Remote
USER_0065,2026-02-13 18:18:21.494302,236.163.195.153,success,3,Remote
USER_0039,2026-02-09 18:18:21.494302,189.133.228.137,failed,3,Remote
USER_0015,2026-01-07 18:18:21.494302,161.232.207.161,failed,5,Office
USER_0015,2026-01-15 18:18:21.494302,160.112.140.206,failed,5,VPN
USER_0086,2025-11-23 18:18:21.494302,3.132.127.194,failed,4,Office
USER_0009,2026-01-17 18:18:21.494302,106.144.185.163,success,5,Office
USER_0061,2026-02-05 18:18:21.494302,163.254.147.13,failed,2,Remote
USER_0001,2026-01-09 18:18:21.494302,131.24.131.246,success,3,VPN
USER_0048,2025-12-19 18:18:21.494302,170.96.98.161,failed,0,VPN
USER_0065,2026-01-19 18:18:21.494302,216.144.141.136,failed,0,Office
USER_0048,2025-12-17 18:18:21.494302,178.40.60.22,success,1,VPN
USER_0094,2025-12-19 18:18:21.494302,103.176.77.6,failed,0,Office
USER_0087,2026-02-16 18:18:21.494302,143.197.145.179,success,2,VPN
USER_0032,2025-12-11 18:18:21.494302,4.110.240.79,success,1,Office
USER_0077,2026-01-20 18:18:21.494302,222.146.224.184,success,3,Remote
USER_0053,2025-12-16 18:18:21.494302,176.222.167.228,success,5,Remote
USER_0053,2026-01-12 18:18:21.494302,155.174.47.70,failed,1,VPN
USER_0031,2026-01-29 18:18:21.494302,71.134.34.50,success,0,Office
USER_0087,2025-12-24 18:18:21.494302,83.65.104.241,failed,5,Remote
USER_0024,2026-01-18 18:18:21.494302,202.233.6.239,success,5,Remote
USER_0100,2026-01-26 18:18:21.494302,233.208.31.88,failed,1,VPN
USER_0040,2025-11-29 18:18:21.494302,76.80.119.136,success,4,VPN
USER_0093,2026-01-12 18:18:21.494302,147.158.134.2,success,2,Office
USER_0005,2026-02-01 18:18:21.494302,224.63.86.81,failed,1,VPN
USER_0040,2025-12-06 18:18:21.494302,237.125.73.184,failed,4,Office
USER_0065,2026-01-25 18:18:21.494302,44.155.31.210,failed,4,Remote
USER_0015,2025-12-12 18:18:21.494302,23.26.249.88,failed,2,Remote
USER_0041,2025-12-23 18:18:21.494302,196.105.38.108,failed,5,Office
USER_0012,2026-02-13 18:18:21.494302,111.187.64.249,failed,4,Office
USER_0094,2026-02-15 18:18:21.494302,191.168.68.121,success,5,VPN
USER_0036,2025-12-23 18:18:21.494302,246.30.100.195,success,0,Remote
USER_0092,2025-12-17 18:18:21.494302,38.83.178.234,success,1,Remote
USER_0051,2026-01-31 18:18:21.494302,101.15.153.48,success,0,Office
USER_0085,2025-11-20 18:18:21.494302,137.111.173.179,failed,0,Office
USER_0067,2026-02-06 18:18:21.494302,122.171.98.222,success,1,VPN
USER_0005,2026-02-12 18:18:21.494302,134.48.25.75,success,3,Office
USER_0080,2025-12-06 18:18:21.494302,115.105.173.10,success,5,Remote
USER_0066,2025-12-21 18:18:21.494302,134.143.5.59,failed,5,VPN
USER_0062,2026-02-15 18:18:21.494302,221.101.179.183,success,4,Remote
USER_0083,2026-02-14 18:18:21.494302,153.190.91.122,success,1,Office
USER_0027,2025-12-01 18:18:21.494302,90.193.12.72,failed,0,Office
USER_0023,2025-12-05 18:18:21.494302,160.229.220.45,success,4,Remote
USER_0018,2026-01-12 18:18:21.494302,248.38.61.191,success,5,VPN
USER_0015,2025-11-23 18:18:21.494302,177.24.130.217,failed,1,VPN
USER_0058,2026-02-06 18:18:21.494302,38.23.65.193,success,5,Office
USER_0089,2026-01-15 18:18:21.494302,88.51.65.35,failed,0,Office
USER_0013,2026-01-23 18:18:21.494302,85.56.38.7,success,1,Remote
USER_0035,2025-12-16 18:18:21.494302,157.157.198.187,success,0,Remote
USER_0085,2025-11-23 18:18:21.494302,66.205.140.35,failed,4,Office
USER_0074,2026-01-13 18:18:21.494302,161.111.107.104,success,0,VPN
USER_0069,2026-01-06 18:18:21.494302,60.53.254.167,failed,5,Office
USER_0036,2025-12-13 18:18:21.494302,115.158.140.69,failed,2,Remote
USER_0003,2026-01-16 18:18:21.494302,236.63.100.214,success,0,VPN
USER_0078,2026-02-01 18:18:21.494302,209.22.70.254,failed,4,Remote
USER_0030,2026-02-16 18:18:21.494302,50.196.33.53,success,0,Remote
USER_0016,2026-01-25 18:18:21.494302,129.107.156.191,failed,1,VPN
USER_0043,2025-12-07 18:18:21.494302,155.115.161.191,failed,0,Remote
USER_0090,2025-12-07 18:18:21.494302,89.148.77.234,success,0,VPN
USER_0093,2025-11-29 18:18:21.494302,74.229.149.223,success,1,VPN
USER_0021,2026-02-02 18:18:21.494302,109.197.230.249,failed,2,Office
USER_0023,2026-02-16 18:18:21.494302,107.73.248.91,success,4,Office
USER_0067,2025-12-15 18:18:21.494302,150.83.232.14,failed,4,Office
USER_0069,2026-01-07 18:18:21.494302,144.255.194.92,failed,4,Office
USER_0084,2025-11-29 18:18:21.494302,32.171.248.184,failed,5,VPN
USER_0041,2026-01-13 18:18:21.494302,222.40.120.149,success,0,Remote
USER_0035,2026-01-12 18:18:21.494302,2.163.241.31,success,1,Remote
USER_0063,2025-12-23 18:18:21.494302,37.228.37.168,failed,1,Office
USER_0078,2026-01-31 18:18:21.494302,128.161.186.158,success,5,Office
USER_0077,2026-01-25 18:18:21.494302,182.59.234.70,success,0,VPN
USER_0036,2026-02-11 18:18:21.494302,219.212.207.146,failed,3,Remote
USER_0055,2026-01-29 18:18:21.494302,100.190.101.45,failed,2,Office
USER_0050,2025-11-27 18:18:21.494302,15.3.100.117,failed,3,VPN
USER_0030,2025-12-27 18:18:21.494302,43.16.66.63,failed,5,VPN
USER_0067,2025-11-19 18:18:21.494302,179.203.220.124,failed,4,Remote
USER_0085,2025-12-12 18:18:21.494302,222.230.179.85,success,4,VPN
USER_0065,2026-01-13 18:18:21.494302,215.133.158.137,success,5,VPN
USER_0058,2025-11-22 18:18:21.494302,186.163.57.183,failed,2,Office
USER_0095,2026-01-07 18:18:21.494302,143.54.214.246,success,1,VPN
USER_0089,2025-12-19 18:18:21.494302,233.153.224.124,success,5,Office
USER_0046,2026-01-22 18:18:21.494302,180.80.136.13,failed,1,Remote
USER_0054,2026-02-06 18:18:21.494302,124.18.10.108,failed,5,Remote
USER_0059,2026-01-07 18:18:21.494302,246.99.15.53,failed,3,VPN
USER_0070,2026-01-01 18:18:21.494302,79.6.76.98,failed,5,Remote
USER_0017,2026-01-10 18:18:21.494302,184.208.182.202,failed,3,Remote
USER_0058,2025-12-13 18:18:21.494302,46.198.192.210,failed,5,Office
USER_0041,2026-02-12 18:18:21.494302,164.165.143.255,success,2,Office
USER_0078,2025-12-16 18:18:21.494302,138.64.122.234,failed,2,VPN
USER_0022,2025-12-19 18:18:21.494302,49.210.43.143,failed,5,VPN
USER_0049,2026-01-30 18:18:21.494302,178.85.214.235,success,1,Office
USER_0034,2025-12-05 18:18:21.494302,150.211.248.162,failed,2,Office
USER_0024,2026-02-10 18:18:21.494302,208.44.90.80,failed,4,Office
USER_0040,2025-12-04 18:18:21.494302,18.142.151.95,success,1,Remote
USER_0075,2026-02-01 18:18:21.494302,215.199.47.111,failed,2,Remote
USER_0055,2026-01-12 18:18:21.494302,173.222.206.207,success,3,VPN
USER_0050,2026-02-11 18:18:21.494302,233.190.252.199,success,2,VPN
USER_0032,2026-01-14 18:18:21.494302,107.170.101.179,success,4,Remote
USER_0049,2026-01-30 18:18:21.494302,241.168.111.62,success,3,VPN
USER_0017,2025-12-03 18:18:21.494302,121.213.45.127,success,4,Remote
USER_0069,2026-01-27 18:18:21.494302,57.0.169.12,failed,3,Remote
USER_0097,2025-12-27 18:18:21.494302,35.188.205.218,success,3,Remote
USER_0061,2025-11-23 18:18:21.494302,161.107.34.193,failed,4,VPN
USER_0067,2026-02-06 18:18:21.494302,156.123.170.224,failed,0,Office
USER_0081,2026-01-03 18:18:21.494302,80.49.17.211,success,3,VPN
USER_0051,2026-01-05 18:18:21.494302,222.229.125.195,failed,1,VPN
USER_0062,2026-01-18 18:18:21.494302,230.182.118.158,failed,5,Remote
USER_0056,2026-01-09 18:18:21.494302,185.248.160.227,success,3,VPN
USER_0009,2026-01-03 18:18:21.494302,80.247.151.192,success,1,VPN
USER_0007,2026-01-05 18:18:21.494302,23.203.12.83,success,1,VPN
USER_0037,2026-02-12 18:18:21.494302,184.77.82.223,failed,0,Office
USER_0004,2026-02-12 18:18:21.494302,180.65.94.162,success,2,Office
USER_0048,2025-12-11 18:18:21.494302,38.128.17.217,success,0,Office
USER_0025,2025-12-18 18:18:21.494302,146.238.150.187,failed,0,VPN
USER_0081,2025-12-27 18:18:21.494302,39.205.93.62,success,0,VPN
USER_0020,2025-12-03 18:18:21.494302,91.63.208.2,success,2,Office
USER_0067,2026-01-25 18:18:21.494302,43.97.32.207,success,0,VPN
USER_0056,2026-01-25 18:18:21.494302,254.0.221.41,failed,1,Office
USER_0022,2026-01-29 18:18:21.494302,147.74.73.230,success,1,Office
USER_0002,2025-12-08 18:18:21.494302,186.205.144.65,success,4,Office
USER_0060,2026-01-10 18:18:21.494302,41.219.127.236,success,4,VPN
USER_0025,2025-12-26 18:18:21.494302,56.198.92.105,success,0,VPN
USER_0019,2026-01-01 18:18:21.494302,85.59.145.240,success,5,VPN
USER_0005,2025-12-04 18:18:21.494302,190.10.238.28,success,0,VPN
USER_0100,2026-01-11 18:18:21.494302,124.219.246.255,failed,4,Remote
USER_0020,2025-12-18 18:18:21.494302,9.79.221.33,success,0,VPN
USER_0054,2026-01-20 18:18:21.494302,116.50.70.204,success,3,Office
USER_0007,2025-12-06 18:18:21.494302,116.207.76.3,success,2,VPN
USER_0039,2025-12-03 18:18:21.494302,89.58.192.169,success,5,VPN
USER_0064,2026-01-03 18:18:21.494302,45.162.61.33,success,0,Office
USER_0062,2026-01-17 18:18:21.494302,74.21.187.183,failed,0,VPN
USER_0033,2025-11-23 18:18:21.494302,17.120.107.243,success,0,VPN
USER_0084,2026-02-05 18:18:21.494302,12.149.16.86,success,3,Remote
USER_0081,2025-12-17 18:18:21.494302,169.181.226.80,failed,1,Office
USER_0009,2025-12-04 18:18:21.494302,149.192.140.198,success,1,VPN
USER_0061,2025-12-15 18:18:21.494302,251.69.221.23,success,2,Remote
USER_0091,2025-12-19 18:18:21.494302,158.62.231.233,success,2,Remote
USER_0069,2025-12-08 18:18:21.494302,135.242.207.42,success,1,Office
USER_0050,2026-01-02 18:18:21.494302,24.13.166.244,success,1,VPN
USER_0063,2026-02-06 18:18:21.494302,38.156.9.13,success,1,Remote
USER_0099,2026-01-13 18:18:21.494302,183.237.113.111,failed,4,Office
USER_0096,2026-01-18 18:18:21.494302,58.160.85.60,failed,1,Office
USER_0050,2025-11-23 18:18:21.494302,227.207.193.236,failed,3,Office
USER_0047,2025-11-27 18:18:21.494302,242.152.157.197,failed,1,VPN
USER_0024,2026-01-12 18:18:21.494302,251.218.132.243,failed,4,Remote
USER_0090,2025-11-20 18:18:21.494302,72.118.255.75,success,3,VPN
USER_0052,2025-12-01 18:18:21.494302,56.128.38.41,failed,0,Remote
USER_0078,2025-12-17 18:18:21.494302,232.88.67.181,success,2,VPN
USER_0042,2025-12-04 18:18:21.494302,10.110.192.157,failed,0,Remote
USER_0074,2025-12-15 18:18:21.494302,92.224.244.127,success,2,VPN
USER_0085,2025-12-07 18:18:21.494302,32.115.30.173,failed,2,Remote
USER_0076,2025-12-21 18:18:21.494302,178.13.1.136,success,1,VPN
USER_0003,2026-02-16 18:18:21.494302,234.37.90.163,failed,1,Remote
USER_0014,2026-01-26 18:18:21.494302,18.20.229.20,failed,1,Office
USER_0062,2025-12-02 18:18:21.494302,182.8.230.116,failed,2,Office
USER_0075,2026-01-19 18:18:21.494302,6.229.43.97,failed,3,Office
USER_0005,2025-12-18 18:18:21.494302,108.236.64.167,failed,0,Remote
USER_0077,2025-12-02 18:18:21.494302,153.2.93.217,failed,1,VPN
USER_0078,2025-11-29 18:18:21.494302,13.212.16.28,success,5,Office
USER_0021,2026-02-02 18:18:21.494302,52.30.83.239,success,5,Office
USER_0039,2026-01-29 18:18:21.494302,97.161.49.207,failed,0,VPN
USER_0085,2025-12-23 18:18:21.494302,109.14.231.37,success,2,VPN
USER_0008,2026-02-05 18:18:21.494302,49.69.178.211,failed,3,VPN
USER_0061,2025-12-26 18:18:21.494302,80.14.209.39,failed,0,Office
USER_0092,2026-01-02 18:18:21.494302,179.67.251.38,success,3,Remote
USER_0065,2026-01-02 18:18:21.494302,39.136.193.112,success,0,Remote
USER_0015,2026-01-24 18:18:21.494302,104.10.183.225,failed,0,VPN
USER_0036,2026-01-15 18:18:21.494302,121.217.38.119,failed,1,VPN
USER_0008,2025-12-13 18:18:21.494302,249.247.148.93,success,5,Remote
USER_0034,2026-01-18 18:18:21.494302,108.72.46.34,failed,4,Remote
USER_0013,2025-12-15 18:18:21.494302,132.147.48.162,success,1,Remote
USER_0004,2025-11-22 18:18:21.494302,28.42.14.249,failed,4,Remote
USER_0074,2026-02-10 18:18:21.494302,228.140.70.205,failed,0,Office
USER_0099,2026-01-04 18:18:21.494302,170.169.43.118,success,2,VPN
USER_0099,2025-11-24 18:18:21.494302,181.121.10.40,success,0,VPN
USER_0057,2025-11-23 18:18:21.494302,11.220.216.62,success,3,Remote
USER_0073,2025-12-28 18:18:21.494302,41.202.31.197,failed,2,VPN
USER_0028,2026-01-27 18:18:21.494302,37.204.172.81,failed,1,Office
USER_0049,2026-01-21 18:18:21.494302,191.68.206.188,failed,3,Office
USER_0044,2025-12-29 18:18:21.494302,142.26.137.14,success,0,VPN
USER_0002,2026-02-10 18:18:21.494302,32.19.106.179,success,4,VPN
USER_0100,2025-12-31 18:18:21.494302,45.226.214.211,success,4,VPN
USER_0052,2025-11-22 18:18:21.494302,105.207.22.252,failed,0,Office
USER_0010,2025-11-24 18:18:21.494302,229.72.61.106,success,4,Office
USER_0034,2026-01-25 18:18:21.494302,120.116.186.39,success,0,Remote
USER_0030,2026-01-31 18:18:21.494302,245.97.176.21,failed,4,Remote
USER_0003,2025-12-05 18:18:21.494302,226.161.151.76,failed,3,Remote
USER_0086,2026-01-21 18:18:21.494302,78.126.75.209,failed,3,VPN
USER_0058,2026-01-03 18:18:21.494302,215.219.11.160,failed,4,Remote
USER_0018,2026-01-02 18:18:21.494302,164.169.224.145,success,3,Remote
USER_0083,2026-02-15 18:18:21.494302,21.166.72.110,success,3,Office
USER_0068,2025-12-11 18:18:21.494302,176.204.90.89,failed,4,Remote
USER_0099,2026-01-29 18:18:21.494302,31.61.138.117,success,2,Remote
USER_0012,2026-01-30 18:18:21.494302,246.182.76.139,failed,0,Remote
USER_0001,2025-12-26 18:18:21.494302,172.30.149.62,success,3,VPN
USER_0034,2026-01-25 18:18:21.494302,203.187.74.248,failed,5,Remote
USER_0048,2026-01-25 18:18:21.494302,73.184.14.16,success,3,VPN
USER_0064,2025-12-12 18:18:21.494302,22.68.34.12,success,2,Office
USER_0009,2026-01-09 18:18:21.494302,205.218.130.104,failed,5,Remote
USER_0041,2026-01-31 18:18:21.494302,234.85.139.95,success,4,VPN
USER_0055,2026-01-02 18:18:21.494302,49.61.45.199,failed,2,VPN
USER_0045,2026-01-22 18:18:21.494302,214.38.165.29,failed,4,Office
USER_0092,2025-12-29 18:18:21.494302,241.170.166.8,failed,1,Office
USER_0069,2025-12-27 18:18:21.494302,123.172.239.120,failed,2,Remote
USER_0003,2026-01-29 18:18:21.494302,63.190.165.5,success,5,VPN
USER_0006,2025-12-05 18:18:21.494302,202.238.178.87,failed,5,Office
USER_0001,2026-01-02 18:18:21.494302,248.69.129.10,failed,5,Remote
USER_0094,2025-12-10 18:18:21.494302,231.65.109.5,failed,1,Remote
USER_0050,2025-12-13 18:18:21.494302,185.48.162.171,failed,0,Office
USER_0008,2026-02-15 18:18:21.494302,12.163.14.83,success,2,VPN
USER_0082,2026-02-11 18:18:21.494302,240.53.239.40,failed,1,VPN
USER_0017,2026-01-31 18:18:21.494302,13.243.143.119,failed,2,Office
USER_0040,2026-01-07 18:18:21.494302,247.174.208.157,failed,0,VPN
USER_0016,2025-12-20 18:18:21.494302,204.132.79.138,failed,4,Remote
USER_0057,2026-01-02 18:18:21.494302,151.193.182.158,success,2,VPN
USER_0014,2026-01-26 18:18:21.494302,41.197.223.154,failed,1,VPN
USER_0059,2026-01-06 18:18:21.494302,245.155.228.195,failed,5,Remote
USER_0088,2025-12-19 18:18:21.494302,203.235.198.1,success,4,VPN
USER_0033,2026-01-12 18:18:21.494302,157.11.53.122,success,4,VPN
USER_0042,2026-02-05 18:18:21.494302,94.1.75.219,success,2,Office
USER_0070,2026-01-28 18:18:21.494302,41.77.137.32,success,4,Remote
USER_0071,2025-12-18 18:18:21.494302,215.109.68.97,success,0,Office
USER_0100,2026-02-11 18:18:21.494302,86.164.85.157,success,4,Remote
USER_0083,2026-01-20 18:18:21.494302,71.250.36.128,failed,3,VPN
USER_0042,2025-11-29 18:18:21.494302,117.116.221.175,failed,1,VPN
USER_0009,2025-11-20 18:18:21.494302,72.188.212.57,success,3,Office
USER_0063,2025-11-24 18:18:21.494302,100.18.129.29,success,0,Office
USER_0017,2025-12-14 18:18:21.494302,19.194.131.108,failed,5,VPN
USER_0092,2025-11-19 18:18:21.494302,34.250.55.185,failed,5,VPN
USER_0018,2026-01-25 18:18:21.494302,230.120.254.39,success,2,Remote
USER_0077,2025-11-21 18:18:21.494302,17.25.27.195,success,2,VPN
USER_0049,2025-11-30 18:18:21.494302,250.85.95.204,success,5,Remote
USER_0098,2025-11-28 18:18:21.494302,111.88.91.99,success,1,Office
USER_0010,2026-01-01 18:18:21.494302,111.155.83.43,failed,3,VPN
USER_0024,2026-01-09 18:18:21.494302,66.183.232.68,failed,2,Remote
USER_0056,2025-12-29 18:18:21.494302,183.111.227.101,failed,5,Office
USER_0034,2025-12-17 18:18:21.494302,39.156.205.47,failed,2,Office
USER_0095,2025-12-20 18:18:21.494302,201.242.127.193,failed,1,Office
USER_0077,2026-01-24 18:18:21.494302,3.175.115.14,failed,0,Remote
USER_0014,2026-01-26 18:18:21.494302,120.175.123.119,failed,0,Office
USER_0060,2025-11-21 18:18:21.494302,31.105.60.106,success,4,Remote
USER_0016,2026-01-09 18:18:21.494302,155.44.246.129,success,4,Remote
USER_0039,2025-12-19 18:18:21.494302,23.138.84.113,failed,1,Office
USER_0020,2026-02-10 18:18:21.494302,212.46.44.139,failed,3,Office
USER_0079,2026-01-16 18:18:21.494302,67.177.6.115,success,5,Office
USER_0001,2025-11-22 18:18:21.494302,14.57.65.83,failed,5,Remote
USER_0009,2026-01-11 18:18:21.494302,88.174.220.146,failed,3,Office
USER_0036,2026-02-07 18:18:21.494302,43.1.234.96,failed,1,VPN
USER_0026,2026-02-10 18:18:21.494302,64.158.72.112,failed,0,Remote
USER_0046,2026-01-16 18:18:21.494302,190.194.226.241,success,0,Remote
USER_0035,2026-02-16 18:18:21.494302,86.36.56.188,failed,1,Remote
USER_0082,2025-12-08 18:18:21.494302,227.20.38.218,success,4,Remote
USER_0026,2025-12-15 18:18:21.494302,239.253.139.92,success,5,Office
USER_0016,2026-01-26 18:18:21.494302,16.238.148.245,success,1,Office
USER_0027,2025-12-02 18:18:21.494302,171.76.243.108,success,0,VPN
USER_0064,2025-12-17 18:18:21.494302,201.120.64.183,failed,4,Remote
USER_0001,2026-02-01 18:18:21.494302,95.134.125.119,failed,1,Remote
USER_0013,2025-12-26 18:18:21.494302,143.39.85.188,success,0,VPN
USER_0031,2025-12-30 18:18:21.494302,34.101.193.74,failed,2,Office
USER_0046,2026-01-01 18:18:21.494302,254.222.240.0,success,0,VPN
USER_0064,2025-11-25 18:18:21.494302,165.207.78.90,failed,3,VPN
USER_0074,2025-12-03 18:18:21.494302,161.176.98.29,failed,2,Office
USER_0042,2025-12-11 18:18:21.494302,21.5.78.33,success,2,VPN
USER_0048,2026-01-10 18:18:21.494302,228.37.179.65,success,3,Office
USER_0092,2026-02-09 18:18:21.494302,231.250.103.62,success,5,VPN
USER_0091,2026-01-14 18:18:21.494302,65.124.7.246,failed,1,Remote
USER_0091,2026-02-02 18:18:21.494302,155.208.44.215,success,5,Office
USER_0032,2026-02-01 18:18:21.494302,98.132.46.31,failed,0,Office
USER_0041,2025-12-20 18:18:21.494302,26.160.168.18,success,4,Remote
USER_0091,2025-11-18 18:18:21.494302,191.194.126.0,success,1,Office
USER_0087,2026-01-14 18:18:21.494302,76.218.170.99,failed,3,VPN
USER_0045,2026-01-16 18:18:21.494302,73.16.105.104,failed,1,Remote
USER_0066,2025-11-20 18:18:21.494302,82.198.214.210,success,0,Office
USER_0025,2026-01-23 18:18:21.494302,154.45.211.30,success,4,Office
USER_0086,2025-12-04 18:18:21.494302,158.141.68.190,failed,5,Remote
USER_0027,2025-11-26 18:18:21.494302,177.53.191.249,failed,4,Office
USER_0029,2025-12-21 18:18:21.494302,14.47.181.121,success,1,Remote
USER_0076,2025-11-30 18:18:21.494302,178.112.172.95,failed,4,VPN
USER_0033,2026-01-20 18:18:21.494302,34.50.209.136,success,1,Remote
USER_0064,2025-12-18 18:18:21.494302,232.107.81.26,success,5,Office
USER_0043,2025-12-11 18:18:21.494302,11.139.244.217,failed,1,Office
USER_0077,2025-12-29 18:18:21.494302,11.75.166.151,failed,2,VPN
USER_0095,2026-01-01 18:18:21.494302,133.207.75.245,failed,4,VPN
USER_0048,2026-01-06 18:18:21.494302,194.196.75.220,failed,0,Remote
